Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 13,Area Sample 13,#Peptides,#Unique,#Spec Sample 13,PTM,Avg. Mass,Description
618,1025,A0A7E5VRN1,43.60,5,5,1.0184E5,2,2,2,Carbamidomethylation,48732,glycogen synthase kinase-3 beta-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
618,1026,A0A7E5VRS6,43.60,5,5,1.0184E5,2,2,2,Carbamidomethylation,48638,glycogen synthase kinase-3 beta-like isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
618,1027,A0A7E5VRJ9,43.60,4,4,1.0184E5,2,2,2,Carbamidomethylation,50976,glycogen synthase kinase-3 beta-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
618,1028,A0A7E5VRT7,43.60,4,4,1.0184E5,2,2,2,Carbamidomethylation,51727,glycogen synthase kinase-3 beta-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
618,1029,A0A7E5VS66,43.60,4,4,1.0184E5,2,2,2,Carbamidomethylation,52185,glycogen synthase kinase-3 beta-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
618,1030,A0A7E5VRS1,43.60,4,4,1.0184E5,2,2,2,Carbamidomethylation,54113,glycogen synthase kinase-3 beta-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
618,1196,A0A7E5VRM4,43.60,5,5,1.0184E5,2,2,2,Carbamidomethylation,41466,glycogen synthase kinase-3 beta-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496083 PE=3 SV=1
712,1236,A0A7E5VMD0,43.52,7,7,2.675E5,2,2,2,,30364,SH3 domain-binding glutamic acid-rich protein homolog OS=Trichoplusia ni OX=7111 GN=LOC113495051 PE=3 SV=1
630,1523,A0A7E5VDS5,43.39,9,9,1.768E5,2,2,2,,24096,Proteasome endopeptidase complex OS=Trichoplusia ni OX=7111 GN=LOC113492907 PE=4 SV=1
715,13292,A0A7E5WEQ3,43.31,2,2,8.4351E4,2,2,2,,100898,transportin-1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502019 PE=4 SV=1
645,1223,A0A7E5WFV1,43.11,8,8,1.092E5,2,2,2,Carbamidomethylation,40776,dynactin subunit 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502115 PE=3 SV=1
645,1224,A0A7E5WGN2,43.11,8,8,1.092E5,2,2,2,Carbamidomethylation,41095,dynactin subunit 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502115 PE=3 SV=1
642,1129,A0A7E5VB51,43.05,6,6,2.1116E5,2,2,2,,32540,tetratricopeptide repeat protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113492272 PE=4 SV=1
642,1130,A0A7E5VAX7,43.05,6,6,2.1116E5,2,2,2,,32539,tetratricopeptide repeat protein 1-like OS=Trichoplusia ni OX=7111 GN=LOC113492250 PE=4 SV=1
643,13267,A0A7E5W3Q7,43.00,11,11,5.716E5,2,2,2,,17674,H/ACA ribonucleoprotein complex subunit 2-like protein OS=Trichoplusia ni OX=7111 GN=LOC113498906 PE=3 SV=1
648,1288,A0A7E5WUE9,42.94,13,13,3.0785E5,2,2,2,Carbamidomethylation,25176,transmembrane emp24 domain-containing protein eca OS=Trichoplusia ni OX=7111 GN=LOC113505828 PE=3 SV=1
603,8892,A0A7E5W5B6,42.86,4,4,1.1789E5,2,2,2,,57104,src substrate cortactin isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113499222 PE=4 SV=1
603,13262,A0A7E5W471,42.86,4,4,1.1789E5,2,2,2,,57235,src substrate cortactin isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113499222 PE=4 SV=1
616,4047,A0A7E5VIP3,42.77,2,2,4.1682E4,2,2,2,,83513,tRNA (cytosine(34)-C(5))-methyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113494141 PE=3 SV=1
633,560,A0A7E5WS46,42.45,1,1,1.5886E5,2,2,2,,183502,retinal-specific ATP-binding cassette transporter-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113505221 PE=4 SV=1
633,593,A0A7E5WSR9,42.45,1,1,1.5886E5,2,2,2,,174045,ATP-binding cassette sub-family A member 5-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113505221 PE=4 SV=1
654,1284,A0A7E5VHE0,42.44,13,13,4.4935E5,2,2,2,,19810,Actin-related protein 2/3 complex subunit 4 OS=Trichoplusia ni OX=7111 GN=LOC113493796 PE=3 SV=1
869,1718,A0A7E5WE74,42.44,8,8,1.1312E5,1,1,1,,18166,low molecular weight phosphotyrosine protein phosphatase 1-like OS=Trichoplusia ni OX=7111 GN=LOC113501879 PE=3 SV=1
594,1679,A0A7E5VDF3,42.42,8,8,2.8198E5,3,3,3,Carbamidomethylation,65672,Polo kinase OS=Trichoplusia ni OX=7111 GN=LOC113492842 PE=4 SV=1
594,1680,A0A7E5VDH5,42.42,8,8,2.8198E5,3,3,3,Carbamidomethylation,65946,Polo kinase OS=Trichoplusia ni OX=7111 GN=LOC113492842 PE=4 SV=1
667,1948,A0A7E5X2U5,42.30,1,1,8.1073E4,2,2,2,,172088,disco-interacting protein 2 isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=3 SV=1
667,1946,A0A7E5X2W8,42.30,2,2,8.1073E4,2,2,2,,140454,disco-interacting protein 2 isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=4 SV=1
667,1947,A0A7E5X4W9,42.30,1,1,8.1073E4,2,2,2,,170194,disco-interacting protein 2 isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=3 SV=1
667,1949,A0A7E5X4G9,42.30,1,1,8.1073E4,2,2,2,,172929,disco-interacting protein 2 isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=3 SV=1
667,1950,A0A7E5X538,42.30,1,1,8.1073E4,2,2,2,,173115,disco-interacting protein 2 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=3 SV=1
667,1951,A0A7E5X2U9,42.30,1,1,8.1073E4,2,2,2,,173085,disco-interacting protein 2 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=3 SV=1
667,1952,A0A7E5X4W1,42.30,1,1,8.1073E4,2,2,2,,173271,disco-interacting protein 2 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113508610 PE=3 SV=1
870,1032,A0A7E5X2P3,42.25,5,5,1.0097E5,1,1,1,Carbamidomethylation,23032,Clathrin light chain OS=Trichoplusia ni OX=7111 GN=LOC113508559 PE=3 SV=1
870,1033,A0A7E5X4B0,42.25,5,5,1.0097E5,1,1,1,Carbamidomethylation,23448,Clathrin light chain OS=Trichoplusia ni OX=7111 GN=LOC113508559 PE=3 SV=1
804,1701,A0A7E5WY31,41.22,17,17,8.1599E5,1,1,1,,15422,40S ribosomal protein S17 OS=Trichoplusia ni OX=7111 GN=LOC113506555 PE=3 SV=1
741,1550,A0A7E5VZ88,40.99,1,1,3.2359E4,1,1,1,,262727,maternal protein tudor-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113498000 PE=4 SV=1
741,1551,A0A7E5VZE7,40.99,1,1,3.2359E4,1,1,1,,268620,maternal protein tudor-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113498000 PE=4 SV=1
871,1375,A0A7E5WYS6,40.88,7,7,1.8612E5,1,1,1,,16870,Eukaryotic translation initiation factor 4C OS=Trichoplusia ni OX=7111 GN=LOC113506984 PE=3 SV=1
657,1045,A0A7E5WKM4,40.62,4,4,2.5261E4,2,2,2,,64318,arrestin domain-containing protein 17-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113503511 PE=3 SV=1
657,1207,A0A7E5WMH0,40.62,4,4,2.5261E4,2,2,2,,59565,arrestin domain-containing protein 1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113503511 PE=3 SV=1
872,1053,A0A7E5WKU8,40.57,7,7,3.8948E5,1,1,1,,38614,Secretory carrier-associated membrane protein OS=Trichoplusia ni OX=7111 GN=LOC113503529 PE=3 SV=1
619,623,A0A7E5VH21,40.46,3,3,1.3305E5,2,2,2,,99584,protein EFR3 homolog cmp44E isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113493743 PE=4 SV=1
619,624,A0A7E5VGU6,40.46,3,3,1.3305E5,2,2,2,,100303,protein EFR3 homolog cmp44E isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113493743 PE=4 SV=1
619,583,A0A7E5VH58,40.46,3,3,1.3305E5,2,2,2,,100591,protein EFR3 homolog cmp44E isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113493743 PE=4 SV=1
619,625,A0A7E5VH17,40.46,3,3,1.3305E5,2,2,2,,101908,protein EFR3 homolog cmp44E isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113493743 PE=4 SV=1
619,626,A0A7E5VGU1,40.46,3,3,1.3305E5,2,2,2,,102380,protein EFR3 homolog cmp44E isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113493743 PE=4 SV=1
665,13278,A0A7E5WKA2,40.41,9,9,9.0215E4,2,2,2,Carbamidomethylation,28811,Krueppel homolog 2-like OS=Trichoplusia ni OX=7111 GN=LOC113502977 PE=3 SV=1
714,1439,A0A7E5VFL3,40.38,8,8,3.3089E5,2,2,2,,25067,MOB kinase activator-like 1 OS=Trichoplusia ni OX=7111 GN=LOC113493343 PE=4 SV=1
713,1447,A0A7E5VC22,40.28,11,11,1.7968E5,2,2,2,Carbamidomethylation,20897,NEDD8-conjugating enzyme Ubc12 OS=Trichoplusia ni OX=7111 GN=LOC113492542 PE=3 SV=1
816,7691,A0A7E5VPQ2,40.24,7,7,7.7902E4,1,1,1,,23158,Proteasome subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113495660 PE=3 SV=1
631,805,A0A7E5VB81,40.02,6,6,9.6294E4,2,2,2,,50308,Programmed cell death protein 4 OS=Trichoplusia ni OX=7111 GN=LOC113492296 PE=3 SV=1
718,4260,A0A7E5VBD2,39.78,13,13,2.9084E5,2,2,2,,42565,alpha-centractin OS=Trichoplusia ni OX=7111 GN=LOC113492327 PE=3 SV=1
623,1151,A0A7E5V9Z6,39.64,2,2,2.3651E4,2,1,2,,103137,rho GTPase-activating protein 44-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492030 PE=4 SV=1
623,1252,A0A7E5V9Z2,39.64,2,2,2.3651E4,2,1,2,,101424,rho GTPase-activating protein 92B-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492030 PE=4 SV=1
716,1891,A0A7E5WDN5,39.48,9,9,9.7096E4,2,2,2,,43273,proteasomal ubiquitin receptor ADRM1 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501753 PE=3 SV=1
716,1892,A0A7E5WDM3,39.48,9,9,9.7096E4,2,2,2,,44615,proteasomal ubiquitin receptor ADRM1 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501753 PE=3 SV=1
873,1249,A0A7E5VVK1,39.47,2,2,1.5497E5,1,1,1,,49868,glucose transporter type 1-like OS=Trichoplusia ni OX=7111 GN=LOC113496943 PE=3 SV=1
809,1843,A0A7E5WBC6,39.10,5,5,2.3655E5,1,1,1,,17374,60S ribosomal protein L24 OS=Trichoplusia ni OX=7111 GN=LOC113500785 PE=3 SV=1
803,3013,A0A7E5VP59,38.97,5,5,8.4796E4,1,1,1,,20390,probable N-acetyltransferase san OS=Trichoplusia ni OX=7111 GN=LOC113495549 PE=4 SV=1
793,1392,A0A7E5VQZ9,38.93,9,9,6.724E4,1,1,1,,15455,Prefoldin subunit 4 OS=Trichoplusia ni OX=7111 GN=LOC113495966 PE=3 SV=1
744,1230,A0A7E5WHL1,38.77,3,3,9.3111E5,1,1,1,,33546,27 kDa glycoprotein-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113502732 PE=4 SV=1
744,1432,A0A7E5WHN9,38.77,3,3,9.3111E5,1,1,1,,32526,27 kDa glycoprotein-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113502732 PE=4 SV=1
874,2087,A0A7E5WE99,38.68,3,3,7.3113E4,1,1,1,,39044,dnaJ protein homolog 1 OS=Trichoplusia ni OX=7111 GN=LOC113501513 PE=4 SV=1
786,1361,A0A7E5W5G5,38.35,3,3,8.6129E4,1,1,1,,34397,uncharacterized protein LOC113499558 OS=Trichoplusia ni OX=7111 GN=LOC113499558 PE=4 SV=1
875,13316,A0A7E5VP92,38.10,8,8,3.0535E5,1,1,1,,14047,Small nuclear ribonucleoprotein Sm D3 OS=Trichoplusia ni OX=7111 GN=LOC113495571 PE=3 SV=1
611,1034,A0A7E5X1S9,38.03,4,4,1.6627E5,2,2,2,,51958,Dynein light intermediate chain OS=Trichoplusia ni OX=7111 GN=LOC113507896 PE=3 SV=1
731,66,A0A7E5X081,37.81,1,1,3.5164E4,1,1,1,Carbamidomethylation,311501,papilin-like isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,63,A0A7E5WY97,37.81,1,1,3.5164E4,1,1,1,Carbamidomethylation,317896,papilin-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,70,A0A7E5WZF7,37.81,0,0,3.5164E4,1,1,1,Carbamidomethylation,326780,papilin-like isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,64,A0A7E5X039,37.81,0,0,3.5164E4,1,1,1,Carbamidomethylation,327492,papilin-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,69,A0A7E5WY94,37.81,0,0,3.5164E4,1,1,1,Carbamidomethylation,327749,papilin-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,67,A0A7E5WY90,37.81,0,0,3.5164E4,1,1,1,Carbamidomethylation,331573,papilin-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,65,A0A7E5WZF1,37.81,0,0,3.5164E4,1,1,1,Carbamidomethylation,333759,papilin-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
731,71,A0A7E5WY89,37.81,0,0,3.5164E4,1,1,1,Carbamidomethylation,333887,papilin-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113507179 PE=4 SV=1
802,13301,A0A7E5VQS3,37.72,8,8,6.131E4,1,1,1,,19882,Adenine phosphoribosyltransferase OS=Trichoplusia ni OX=7111 GN=LOC113495849 PE=3 SV=1
761,992,A0A7E5X040,37.71,2,2,8.2632E4,1,1,1,,58444,uncharacterized protein LOC113495986 OS=Trichoplusia ni OX=7111 GN=LOC113507796 PE=4 SV=1
876,159536,P41463.1,37.69,12,12,4.4548E6,1,1,1,,8174,RecName: Full=Uncharacterized 8.2 kDa protein in LEF8-FP intergenic region
796,1308,A0A7E5WQR3,37.37,2,2,2.4562E5,1,1,1,,86051,Protein transport protein SEC23 OS=Trichoplusia ni OX=7111 GN=LOC113504818 PE=3 SV=1
796,1309,A0A7E5WS01,37.37,2,2,2.4562E5,1,1,1,,86718,Protein transport protein SEC23 OS=Trichoplusia ni OX=7111 GN=LOC113504818 PE=3 SV=1
733,896,A0A7E5V9D7,37.22,6,6,3.3817E4,1,1,1,,19654,uncharacterized protein LOC113491891 OS=Trichoplusia ni OX=7111 GN=LOC113491891 PE=4 SV=1
787,980,A0A7E5VG32,37.06,3,3,1.4997E5,1,1,1,,39099,protein Mo25 OS=Trichoplusia ni OX=7111 GN=LOC113493450 PE=3 SV=1
825,1413,A0A7E5VA25,37.03,4,4,8.6827E4,1,1,1,,54232,facilitated trehalose transporter Tret1-like OS=Trichoplusia ni OX=7111 GN=LOC113492049 PE=4 SV=1
745,90,A0A7E5VQR6,36.93,1,1,5.8552E4,1,1,1,,240833,Nucleoprotein TPR OS=Trichoplusia ni OX=7111 GN=LOC113495827 PE=3 SV=1
745,91,A0A7E5VQK9,36.93,1,1,5.8552E4,1,1,1,,247228,Nucleoprotein TPR OS=Trichoplusia ni OX=7111 GN=LOC113495827 PE=3 SV=1
745,89,A0A7E5VQS8,36.93,1,1,5.8552E4,1,1,1,,247384,Nucleoprotein TPR OS=Trichoplusia ni OX=7111 GN=LOC113495827 PE=3 SV=1
745,92,A0A7E5VR40,36.93,1,1,5.8552E4,1,1,1,,247455,Nucleoprotein TPR OS=Trichoplusia ni OX=7111 GN=LOC113495827 PE=3 SV=1
745,68,A0A7E5VQQ7,36.93,1,1,5.8552E4,1,1,1,,250878,Nucleoprotein TPR OS=Trichoplusia ni OX=7111 GN=LOC113495827 PE=3 SV=1
820,159532,Q06691.2,36.90,4,4,3.6386E5,1,1,1,,19810,RecName: Full=Telokin-like protein 20
621,948,A0A7E5X254,36.84,1,1,4.7656E4,2,2,2,,370137,vacuolar protein sorting-associated protein 13 OS=Trichoplusia ni OX=7111 GN=LOC113507727 PE=3 SV=1
785,1412,A0A7E5V924,36.82,2,2,3.7527E4,1,1,1,,48574,AP-1 complex subunit mu-1 OS=Trichoplusia ni OX=7111 GN=LOC113491799 PE=3 SV=1
720,7346,A0A7E5WEJ6,36.68,5,5,3.1234E4,2,2,2,,55128,Protein disulfide-isomerase OS=Trichoplusia ni OX=7111 GN=LOC113501793 PE=3 SV=1
877,1253,A0A7E5W3C2,36.66,13,13,4.6807E5,1,1,1,,12206,Signal recognition particle 14 kDa protein OS=Trichoplusia ni OX=7111 GN=LOC113498935 PE=3 SV=1
813,1167,A0A7E5WXU0,36.57,2,2,4.8362E4,1,1,1,,65714,Paxillin OS=Trichoplusia ni OX=7111 GN=LOC113506681 PE=4 SV=1
813,1168,A0A7E5WWU4,36.57,2,2,4.8362E4,1,1,1,,69582,Paxillin OS=Trichoplusia ni OX=7111 GN=LOC113506681 PE=4 SV=1
719,1099,A0A7E5WYR6,36.47,2,2,2.5277E4,2,2,2,,187059,LOW QUALITY PROTEIN: myosin-I heavy chain-like OS=Trichoplusia ni OX=7111 GN=LOC113506694 PE=3 SV=1
632,1169,A0A7E5WBS1,36.34,10,10,6.5484E4,2,2,2,Carbamidomethylation,42595,Ubiquitin-like modifier-activating enzyme 5 OS=Trichoplusia ni OX=7111 GN=LOC113501232 PE=3 SV=1
739,13279,A0A7E5W1J7,36.31,3,3,6.2692E4,1,1,1,,52073,protein yellow OS=Trichoplusia ni OX=7111 GN=LOC113498622 PE=3 SV=1
608,1304,A0A7E5V8W5,36.10,6,6,6.7621E4,2,2,2,,41865,Mitogen-activated protein kinase OS=Trichoplusia ni OX=7111 GN=LOC113491757 PE=3 SV=1
878,8806,A0A7E5VGZ6,36.02,6,6,7.1592E4,1,1,1,,24877,vesicle-trafficking protein SEC22b OS=Trichoplusia ni OX=7111 GN=LOC113493689 PE=3 SV=1
880,1422,A0A7E5VMA0,35.51,3,3,1.6367E5,1,1,1,,34855,vacuolar protein sorting-associated protein VTA1 homolog OS=Trichoplusia ni OX=7111 GN=LOC113495053 PE=3 SV=1
881,1578,A0A7E5VKW0,35.50,2,2,1.7815E5,1,1,1,,41467,LOW QUALITY PROTEIN: uncharacterized protein LOC113494724 OS=Trichoplusia ni OX=7111 GN=LOC113494724 PE=4 SV=1
738,13281,A0A7E5WRK5,35.45,3,3,1.3085E5,1,1,1,,33607,LOW QUALITY PROTEIN: rRNA 2'-O-methyltransferase fibrillarin-like OS=Trichoplusia ni OX=7111 GN=LOC113505088 PE=3 SV=1
882,1699,A0A7E5WSQ1,34.83,8,8,9.4646E4,1,1,1,,14376,40S ribosomal protein S30 OS=Trichoplusia ni OX=7111 GN=LOC113505380 PE=3 SV=1
671,813,A0A7E5VCK5,34.82,7,7,2.3001E5,2,2,2,,41234,antichymotrypsin-2-like isoform X11 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,814,A0A7E5VCP3,34.82,7,7,2.3001E5,2,2,2,,41425,antichymotrypsin-2-like isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,815,A0A7E5VCJ8,34.82,7,7,2.3001E5,2,2,2,,42355,antichymotrypsin-2-like isoform X9 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,816,A0A7E5VCK0,34.82,6,6,2.3001E5,2,2,2,,46020,antichymotrypsin-2-like isoform X8 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,817,A0A7E5VCN9,34.82,6,6,2.3001E5,2,2,2,,46299,antichymotrypsin-2-like isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,818,A0A7E5VCJ2,34.82,6,6,2.3001E5,2,2,2,,46040,antichymotrypsin-2-like isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,819,A0A7E5VCJ5,34.82,6,6,2.3001E5,2,2,2,,46224,antichymotrypsin-2-like isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,820,A0A7E5VCJ4,34.82,6,6,2.3001E5,2,2,2,,46211,antichymotrypsin-2-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,812,A0A7E5VCK6,34.82,6,6,2.3001E5,2,2,2,,46745,antichymotrypsin-2-like isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,821,A0A7E5VCN4,34.82,6,6,2.3001E5,2,2,2,,46710,antichymotrypsin-2-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
671,822,A0A7E5VCJ0,34.82,6,6,2.3001E5,2,2,2,,47141,antichymotrypsin-2-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113492637 PE=3 SV=1
613,766,A0A7E5VCH9,34.82,3,3,7.2307E4,2,2,2,,69387,Malic enzyme OS=Trichoplusia ni OX=7111 GN=LOC113492630 PE=3 SV=1
754,1664,A0A7E5WNZ1,34.77,6,6,1.2291E5,1,1,1,,14746,probable nuclear transport factor 2 OS=Trichoplusia ni OX=7111 GN=LOC113504384 PE=4 SV=1
721,13298,A0A7E5WYW1,34.72,6,6,2.1394E5,2,2,2,,52308,Presenilin OS=Trichoplusia ni OX=7111 GN=LOC113506733 PE=3 SV=1
721,13299,A0A7E5WWZ8,34.72,6,6,2.1394E5,2,2,2,,53955,Presenilin OS=Trichoplusia ni OX=7111 GN=LOC113506733 PE=3 SV=1
883,1653,A0A7E5VPU1,34.59,2,2,8.6774E4,1,1,1,,63783,uncharacterized protein LOC113495662 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113495662 PE=4 SV=1
883,1654,A0A7E5VPQ4,34.59,2,2,8.6774E4,1,1,1,,64117,uncharacterized protein LOC113495662 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113495662 PE=4 SV=1
883,1655,A0A7E5VPU9,34.59,2,2,8.6774E4,1,1,1,,66239,uncharacterized protein LOC113495662 isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113495662 PE=4 SV=1
730,13269,A0A7E5VSV1,34.47,2,2,9.415E4,1,1,1,,60084,sequestosome-1-like isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113496361 PE=4 SV=1
730,13270,A0A7E5VT66,34.47,2,2,9.415E4,1,1,1,,60654,sequestosome-1-like isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113496361 PE=4 SV=1
730,13280,A0A7E5VSM9,34.47,2,2,9.415E4,1,1,1,,58677,sequestosome-1-like isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113496361 PE=4 SV=1
737,13272,A0A7E5VYL1,34.38,6,6,0,1,1,1,,20326,Peroxiredoxin-5 OS=Trichoplusia ni OX=7111 GN=LOC113497711 PE=3 SV=1
884,2078,A0A7E5VUB5,34.10,4,4,0,1,1,1,,69415,heterogeneous nuclear ribonucleoprotein R OS=Trichoplusia ni OX=7111 GN=LOC113496737 PE=4 SV=1
885,13319,A0A7E5W1I0,33.99,7,7,9.3075E3,1,1,1,,30414,COP9 signalosome complex subunit 7b OS=Trichoplusia ni OX=7111 GN=LOC113498594 PE=3 SV=1
808,13302,A0A7E5WVQ8,33.74,2,2,0,1,1,1,,69968,ATP synthase subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113505642 PE=3 SV=1
808,13317,A0A7E5WB57,33.74,2,2,0,1,1,1,,54982,ATP synthase subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113500738 PE=3 SV=1
808,13318,A0A7E5WX33,33.74,2,2,0,1,1,1,,54952,ATP synthase subunit beta OS=Trichoplusia ni OX=7111 GN=LOC113506412 PE=3 SV=1
812,5277,A0A7E5WAU2,33.42,3,3,1.7935E4,1,1,1,Carbamidomethylation,56151,dnaJ homolog subfamily C member 7 OS=Trichoplusia ni OX=7111 GN=LOC113501014 PE=4 SV=1
886,13320,A0A7E5WR56,33.37,2,2,2.4681E4,1,1,1,,79178,ATP-binding cassette sub-family F member 3 OS=Trichoplusia ni OX=7111 GN=LOC113504503 PE=4 SV=1
811,13303,A0A7E5WDZ0,33.27,2,2,6.3206E4,1,1,1,,72780,cytoplasmic dynein 1 intermediate chain isoform X11 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1175,A0A7E5WCE5,33.27,2,2,6.3206E4,1,1,1,,73155,cytoplasmic dynein 1 intermediate chain isoform X10 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1177,A0A7E5WD82,33.27,2,2,6.3206E4,1,1,1,,73940,cytoplasmic dynein 1 intermediate chain isoform X7 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1178,A0A7E5WDY6,33.27,2,2,6.3206E4,1,1,1,,74286,cytoplasmic dynein 1 intermediate chain isoform X6 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1179,A0A7E5WCE0,33.27,2,2,6.3206E4,1,1,1,,74315,cytoplasmic dynein 1 intermediate chain isoform X5 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1180,A0A7E5WCL0,33.27,2,2,6.3206E4,1,1,1,,75108,cytoplasmic dynein 1 intermediate chain isoform X4 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1181,A0A7E5WCD0,33.27,2,2,6.3206E4,1,1,1,,74762,cytoplasmic dynein 1 intermediate chain isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1182,A0A7E5WD77,33.27,2,2,6.3206E4,1,1,1,,75446,cytoplasmic dynein 1 intermediate chain isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
811,1183,A0A7E5WDY2,33.27,2,2,6.3206E4,1,1,1,,76268,cytoplasmic dynein 1 intermediate chain isoform X1 OS=Trichoplusia ni OX=7111 GN=LOC113501446 PE=3 SV=1
887,1844,A0A7E5WCT6,32.75,7,7,1.7125E5,1,1,1,,16430,ubiquitin-conjugating enzyme E2 variant 2 OS=Trichoplusia ni OX=7111 GN=LOC113501535 PE=4 SV=1
889,1537,A0A7E5WDT8,32.74,2,2,9.5167E4,1,1,1,,60424,serine/threonine-protein kinase 26 isoform X3 OS=Trichoplusia ni OX=7111 GN=LOC113501576 PE=4 SV=1
889,1299,A0A7E5WEL6,32.74,1,1,9.5167E4,1,1,1,,69946,serine/threonine-protein kinase 26 isoform X2 OS=Trichoplusia ni OX=7111 GN=LOC113501576 PE=4 SV=1
